"","DepMap_ID","stripped_cell_line_name","CCLE_Name","Alias","COSMICID","sex","source","Achilles_n_replicates","cell_line_NNMD","culture_type","culture_medium","cas9_activity","RRID","sample_collection_site","primary_or_metastasis","primary_disease","Subtype","age","Sanger_Model_ID","WTSI_Master_Cell_ID","depmap_public_comments","lineage","lineage_subtype","lineage_sub_subtype","lineage_molecular_subtype","copy_number","abs_CN","mRNA_expression","protein_expression","CERES","p_dep"
"1719","ACH-001688","UMRC7","UMRC7_KIDNEY","",NA,"Male","Sigma-Aldrich",NA,NA,"","","","","kidney","Primary","Kidney Cancer","Carcinoma",NA,"",NA,"","kidney","","","",0.853106434542608,NA,NA,NA,NA,NA
"1720","ACH-001692","UPCISCC040","UPCISCC040_UPPER_AERODIGESTIVE_TRACT","",NA,"Male","DSMZ",2,-4.72411567737415,"","","","","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma",50,"",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","","",1.23100273986469,NA,NA,NA,NA,NA
"1721","ACH-001694","UPCISCC074","UPCISCC074_UPPER_AERODIGESTIVE_TRACT","",NA,"Female","DSMZ",NA,NA,"","","","","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma",51,"",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","","",0.57477989331847,NA,NA,NA,NA,NA
"1722","ACH-001699","UPCISCC131","UPCISCC131_UPPER_AERODIGESTIVE_TRACT","",NA,"Male","DSMZ",NA,NA,"","","","","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma",73,"",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","","",1.1701166255735,NA,2.54101915313356,NA,NA,NA
"1723","ACH-001807","LPS067","LPS067_SOFT_TISSUE","",NA,"Unknown","Academic lab",NA,NA,"","","","","soft_tissue","Primary","Liposarcoma","DDLPS",NA,"",NA,"","soft_tissue","liposarcoma","DDLPS","",1.13068877160006,NA,3.62410089462811,NA,NA,NA
"1724","ACH-001819","MFM223","MFM223_BREAST","",NA,"Female","DSMZ",2,-4.43351112935472,"Adherent","MEM (with Earle's salts) + 15% FBS + 2 mM L-glutamine + 1x ITS","82","CVCL_1408","pleural_effusion","Metastasis","Breast Cancer","Breast Ductal Carcinoma",NA,"SIDM00332",NA,"","breast","breast_ductal_carcinoma","ERneg_HER2neg","luminal",3.27641400146761,NA,6.11623997946937,NA,NA,NA
"1725","ACH-001961","GB2","GB2_BILIARY_TRACT","EHGB2",NA,"Unknown","Academic lab",NA,NA,"","","","","biliary_tract","Metastasis","Gallbladder Cancer","Adenocarcinoma",65,"",NA,"","bile_duct","gallbladder_adenocarcinoma","","",0.668868385808752,NA,3.94766615679601,NA,NA,NA
"1726","ACH-001993","NALM16","NALM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","NALM-16, Nalm-16",NA,"Female","DSMZ",2,-3.68790748371325,"Adherent","RPMI + 10% FBS","66.6","","haematopoietic_and_lymphoid_tissue","","Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",12,"",NA,"","blood","ALL","b_cell","",1.00591708464944,NA,2.16992500144231,NA,NA,NA
"1727","ACH-002017","OMM1","OMM1_UVEA","",NA,"Male","Academic lab",1,-1.3623573601298,"Adherent","RPMI 1640 + 20% FBS (w/3mM L-glutamine)","91","CVCL_6939","skin","Metastasis","Eye Cancer","Uveal Melanoma",NA,"",NA,"","eye","uveal_melanoma","","",1.12854569695338,NA,2.58014548442338,NA,0.189202613063603,0.010043307104441
"1728","ACH-002024","ECC4","ECC4_LARGE_INTESTINE","",NA,"Male","RIKEN",2,-1.39315799117113,"","","","","large_intestine","Primary","Colon/Colorectal Cancer","Adenocarcinoma",45,"SIDM00069",NA,"","colorectal","colorectal_adenocarcinoma","","",0.828305430651086,NA,NA,NA,NA,NA
"1729","ACH-002025","TT1TKB","TT1TKB_LARGE_INTESTINE","",NA,"Male","RIKEN",2,-4.72261014049563,"","","","","large_intestine","Primary","Colon/Colorectal Cancer","Adenocarcinoma",NA,"",NA,"","colorectal","colorectal_adenocarcinoma","","",0.731664475460412,NA,NA,NA,NA,NA
"1730","ACH-002026","HHUA","HHUA_ENDOMETRIUM","",NA,"Female","RIKEN",NA,NA,"","","","","endometrium","Primary","Endometrial/Uterine Cancer","",54,"",NA,"","uterus","endometrial_adenocarcinoma","","",1.01620398977255,NA,NA,NA,NA,NA
"1731","ACH-002029","SAS","SAS_UPPER_AERODIGESTIVE_TRACT","",NA,"Female","RIKEN",NA,NA,"","","","CVCL_1675","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma, tongue",NA,"SIDM00351",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","tongue","",0.798488169604991,NA,1.0496307677246,NA,NA,NA
"1732","ACH-002038","HSKTC","HSKTC_OVARY","",NA,"Female","RIKEN",NA,NA,"","","","","ovary","Primary","Ovarian Cancer","Krukenberg Tumor",46,"",NA,"","ovary","krukenberg_tumor","","",0.829718527427609,NA,NA,NA,NA,NA
"1733","ACH-002039","PK8","PK8_PANCREAS","",NA,"Unknown","RIKEN",NA,NA,"","","","","liver","Metastasis","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",NA,"",NA,"","pancreas","exocrine","exocrine_adenocarcinoma","",1.78483794870529,NA,NA,NA,NA,NA
"1734","ACH-002041","HOTHC","HOTHC_THYROID","",NA,"Female","RIKEN",2,-6.00692134969798,"","","","","thyroid","Primary","Thyroid Cancer","Carcinoma",NA,"",NA,"","thyroid","thyroid_carcinoma","","",0.699680386223715,NA,NA,NA,NA,NA
"1735","ACH-002044","HSQ89","HSQ89_UPPER_AERODIGESTIVE_TRACT","",NA,"Male","RIKEN",NA,NA,"","","","","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma, sinus",74,"",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","sinus","",1.84589176987967,NA,2.9297909977186,NA,NA,NA
"1736","ACH-002045","HO1U1","HO1U1_UPPER_AERODIGESTIVE_TRACT","",NA,"Male","RIKEN",NA,NA,"","","","CVCL_2784","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma, oral",NA,"SIDM00591",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","oral","",1.566015922223,NA,2.05658352836637,NA,NA,NA
"1737","ACH-002046","HTMMT","HTMMT_ENDOMETRIUM","",NA,"Female","RIKEN",2,-5.00639399770016,"","","","","endometrium","Primary","Endometrial/Uterine Cancer","Malignant Mixed Mullerian Tumor (MMMT)",66,"",NA,"","uterus","MMMT","","",1.01985679812404,NA,NA,NA,NA,NA
"1738","ACH-002059","P30OHK","P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",NA,"Female","RIKEN",2,-3.94140622289322,"Suspension","RPMI1640+10%FBS","77.5","CVCL_1631","bone_marrow","Primary","Leukemia","Acute Lymphoblastic Leukemia (ALL), B-cell",11,"SIDM00364",NA,"","blood","ALL","b_cell","",1.01790120074768,NA,0.687060688339892,NA,-0.0325691834565915,0.0124428946196478
"1739","ACH-002062","SLVL","SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",NA,"Female","RIKEN",NA,NA,"","","","CVCL_3169","haematopoietic_and_lymphoid_tissue","Primary","Lymphoma","B-cell",70,"SIDM00374",NA,"","lymphocyte","lymphoma_unspecified","b_cell","",1.156379570736,NA,NA,NA,NA,NA
"1740","ACH-002066","HSSCH2","HSSCH2_CENTRAL_NERVOUS_SYSTEM","",NA,"Female","RIKEN",NA,NA,"","","","","central_nervous_system","Primary","Sarcoma","MPNST",54,"",NA,"","central_nervous_system","MPNST","","",0.571802074830866,NA,1.70929063572336,NA,NA,NA
"1741","ACH-002475","HAP1","HAP1_ENGINEERED","",NA,"Male","Horizon Discovery",2,-3.14272622818232,"Adherent","IMDM + 10% FBS","72","","bone_marrow","","Engineered","Chronic Myelogenous Leukemia (CML)",40,"",NA,"Engineered haploid line","engineered_blood","CML","","",0.765070042137491,NA,NA,NA,NA,NA
"1742","ACH-002508","WM3211","WM3211_SKIN","",NA,"Female","Academic lab",2,-4.30234342918621,"Adherent","RPMI 1640 +10% FBS","43","","lymph_node","Metastasis","Skin Cancer","Melanoma, acral",34,"",NA,"","skin","melanoma","acral","",1.24605051792853,NA,NA,NA,NA,NA
"1743","ACH-002509","WM4235","WM4235_SKIN","",NA,"Unknown","Academic lab",NA,NA,"","","","","skin","Metastasis","Skin Cancer","Melanoma, acral",NA,"",NA,"","skin","melanoma","acral","",1.07590646663427,NA,2.93168305705981,NA,NA,NA
"1744","ACH-002510","M040416","M040416_SKIN","",NA,"Male","Academic lab",2,-4.24170580300065,"Adherent","RPMI 1640 +10% FBS","47","","skin","Metastasis","Skin Cancer","Melanoma, acral",54,"",NA,"","skin","melanoma","acral","",0.960984262667195,NA,NA,NA,NA,NA
"1745","ACH-002511","M140325","M140325_SKIN","",NA,"Female","Academic lab",NA,NA,"","","","","skin","Primary","Skin Cancer","Melanoma, mucosal",64,"",NA,"","skin","melanoma","mucosal","",0.585033504215368,NA,NA,NA,NA,NA
"1746","ACH-001421","WERIRB1","WERIRB1_AUTONOMIC_GANGLIA","",NA,"Female","ATCC",2,-2.4996226020161,"Suspension","RPMI 1640 + 10% FBS","64.8","CVCL_1792","eye","Primary","Eye Cancer","Retinoblastoma",1,"",NA,"","eye","retinoblastoma","","",0.963632749754164,NA,1.74846123300404,NA,NA,NA
"1747","ACH-001711","PFSK1","PFSK1_CENTRAL_NERVOUS_SYSTEM","",683667,"Male","ATCC",2,-1.77869106399036,"Adherent","RPMI 1640 + 10% FBS","47.6","CVCL_1642","central_nervous_system","Primary","Brain Cancer","Primitive Neuroectodermal Tumor (PNET)",2,"SIDM01132",1682,"","central_nervous_system","PNET","","",1.2495801588479,NA,0.505890929729957,NA,NA,NA
"1748","ACH-001656","SKNO1","SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",NA,"Male","Academic lab",NA,NA,"","","","CVCL_2196","bone_marrow","Metastasis","Leukemia","Acute Myelogenous Leukemia (AML)",NA,"",NA,"","blood","AML","","",1.02659927571942,NA,0.0565835283663675,NA,NA,NA
"1749","ACH-001316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37851162325373,NA,NA,NA
"1750","ACH-001712","HS860T","HS860T_BONE","HS-860, HS860",NA,"Male","Academic lab",NA,NA,"","","","","bone","","Bone Cancer","Osteosarcoma",22,"",NA,"","bone","osteosarcoma","","",NA,NA,3.22187708107703,NA,NA,NA
"1751","ACH-001109","KPMRTRY","KPMRTRY_SOFT_TISSUE","",NA,"Male","Academic lab",NA,NA,"","","","CVCL_7051","soft_tissue","","Rhabdoid","Malignant Rhabdoid Tumor",NA,"",NA,"","soft_tissue","malignant_rhabdoid_tumor","","",NA,NA,2.75488750216347,NA,NA,NA
"1752","ACH-001210","TTC1240","TTC1240_SOFT_TISSUE","",NA,"Female","Academic lab",NA,NA,"","","","CVCL_8002","central_nervous_system","Metastasis","Rhabdoid","Malignant Rhabdoid Tumor",NA,"",NA,"","soft_tissue","malignant_rhabdoid_tumor","","",NA,NA,0.31034012061215,NA,NA,NA
"1753","ACH-000084","MUTZ3","MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","MUTZ3",NA,"Male","DSMZ",NA,NA,"","","","CVCL_1433","haematopoietic_and_lymphoid_tissue","","Leukemia","Acute Myelogenous Leukemia (AML)",29,"",NA,"","blood","AML","","",NA,NA,1.26903314645524,NA,NA,NA
"1754","ACH-000629","IOMMLEE","IOMMLEE_CENTRAL_NERVOUS_SYSTEM","IOMM-LEE",NA,"Male","Academic lab",NA,NA,"","","","CVCL_5779","central_nervous_system","","Brain Cancer","Meningioma",NA,"",NA,"","central_nervous_system","meningioma","","",NA,NA,3.85598969730848,NA,NA,NA
"1755","ACH-001743","RC2","RC2_SOFT_TISSUE","",NA,"Unknown","Academic lab",NA,NA,"","","","CVCL_L510","soft_tissue","Metastasis","Sarcoma","Rhabdomyosarcoma, alveolar",NA,"",NA,"","soft_tissue","rhabdomyosarcoma","alveolar","PAX3_FKHR",NA,NA,2.43829285157915,NA,NA,NA
"1756","ACH-001741","RMS13","RMS13_SOFT_TISSUE","",NA,"Unknown","Academic lab",NA,NA,"","","","CVCL_UF98","soft_tissue","","Sarcoma","Rhabdomyosarcoma, alveolar",NA,"",NA,"","soft_tissue","rhabdomyosarcoma","alveolar","",NA,NA,1.47508488294878,NA,NA,NA
"1757","ACH-001078","HCC1588","HCC1588_LUNG","",NA,"Female","KCLB",NA,NA,"","","","CVCL_A351","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",63,"",NA,"","lung","NSCLC","NSCLC_squamous","",NA,NA,5.9797967182782,NA,NA,NA
"1758","ACH-000010","NCIH2077","NCIH2077_LUNG","NCI-H1581",NA,"Male","Academic lab",NA,NA,"","","","CVCL_5157","lung","","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,"",NA,"","lung","NSCLC","NSCLC_adenocarcinoma","",NA,NA,3.45549162062847,NA,NA,NA
"1759","ACH-000033","NCIH1819","NCIH1819_LUNG","",NA,"Female","Academic lab",NA,NA,"","","","CVCL_1497","lymph_node","Metastasis","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,"",NA,"","lung","NSCLC","NSCLC_adenocarcinoma","",NA,NA,3.28243980500639,NA,NA,NA
"1760","ACH-000712","HCC1833","HCC1833_LUNG","",NA,"Female","KCLB",NA,NA,"","","","CVCL_5129","lung","Primary","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",69,"",NA,"","lung","NSCLC","NSCLC_adenocarcinoma","",NA,NA,4.02502879449152,NA,NA,NA
"1761","ACH-001007","A673STAG2KO16","A673STAG2KO16_ENGINEERED","A673-STAG2-KO-16",NA,"Unknown","Academic lab",NA,NA,"","","","","engineered","","Engineered","Ewings Sarcoma",NA,"",NA,"","engineered_bone","Ewing_sarcoma","","",NA,NA,NA,NA,NA,NA
"1762","ACH-001008","A673STAG2KO45","A673STAG2KO45_ENGINEERED","A673-STAG2-KO-45",NA,"Unknown","Academic lab",NA,NA,"","","","","engineered","","Engineered","Ewings Sarcoma",NA,"",NA,"","engineered_bone","Ewing_sarcoma","","",NA,NA,NA,NA,NA,NA
"1763","ACH-001009","A673STAG2NT14","A673STAG2NT14_ENGINEERED","A673-STAG2-NT-14",NA,"Unknown","Academic lab",NA,NA,"","","","","engineered","","Engineered","Ewings Sarcoma",NA,"",NA,"","engineered_bone","Ewing_sarcoma","","",NA,NA,NA,NA,NA,NA
"1764","ACH-001010","A673STAG2NT23","A673STAG2NT23_ENGINEERED","A673-STAG2-NT-23",NA,"Unknown","Academic lab",NA,NA,"","","","","engineered","","Engineered","Ewings Sarcoma",NA,"",NA,"","engineered_bone","Ewing_sarcoma","","",NA,NA,NA,NA,NA,NA
"1765","ACH-001011","ACCS","ACCS_URINARY_TRACT","",NA,"Female","",NA,NA,"","","","CVCL_6876","urinary_tract","","Bladder Cancer","Carcinoma",81,"SIDM01166",NA,"","urinary_tract","bladder_carcinoma","","",NA,NA,NA,NA,NA,NA
"1766","ACH-001052","D384","D384_CENTRAL_NERVOUS_SYSTEM","",NA,"Unknown","Academic lab",NA,NA,"","","","CVCL_1157","central_nervous_system","","Brain Cancer","Medulloblastoma",NA,"",NA,"","central_nervous_system","medulloblastoma","med_group_3","MYC_amp",NA,NA,NA,NA,NA,NA
"1767","ACH-001055","D556","D556_CENTRAL_NERVOUS_SYSTEM","",NA,"Unknown","Academic lab",NA,NA,"","","","CVCL_1165","central_nervous_system","","Brain Cancer","Medulloblastoma",NA,"",NA,"","central_nervous_system","medulloblastoma","","",NA,NA,NA,NA,NA,NA
"1768","ACH-001084","HCT8","HCT8_LARGE_INTESTINE","",NA,"Male","",NA,NA,"","","","CVCL_2478","large_intestine","","Colon/Colorectal Cancer","Adenocarcinoma",67,"SIDM00786",NA,"","colorectal","colorectal_adenocarcinoma","","",NA,NA,NA,NA,NA,NA
"1769","ACH-001108","KP1NL","KP1NL_PANCREAS","",NA,"Male","",NA,NA,"","","","CVCL_3003","pancreas","Metastasis","Pancreatic Cancer","Ductal Adenocarcinoma, exocrine",69,"",NA,"","pancreas","exocrine","exocrine_adenocarcinoma","",NA,NA,NA,NA,NA,NA
"1770","ACH-001122","MKL1","MKL1_SKIN","MKL-1",NA,"Male","Academic lab",NA,NA,"","","","CVCL_2600","lymph_node","Metastasis","Skin Cancer","Merkel Cell Carcinoma",NA,"",NA,"","skin","merkel_cell_carcinoma","","",NA,NA,NA,NA,NA,NA
"1771","ACH-001123","MKL2","MKL2_SKIN","MKL-2",NA,"Male","Academic lab",NA,NA,"","","","CVCL_D027","skin","","Skin Cancer","Merkel Cell Carcinoma",NA,"",NA,"","skin","merkel_cell_carcinoma","","",NA,NA,NA,NA,NA,NA
"1772","ACH-001131","MSDASH1","MS1_SKIN","MS-1",753594,"Unknown","Academic lab",NA,NA,"","","","CVCL_E995","autonomic_ganglia","Metastasis","Skin Cancer","Merkel Cell Carcinoma",NA,"SIDM00408",674,"","skin","merkel_cell_carcinoma","","",NA,NA,NA,NA,NA,NA
"1773","ACH-001144","OC315","OC315_OVARY","",NA,"Female","ICLC",NA,NA,"","","","","ovary","","Ovarian Cancer","Adenocarcinoma, serous",49,"",NA,"","ovary","ovary_adenocarcinoma","serous","",NA,NA,NA,NA,NA,NA
"1774","ACH-001170","PETA","PETA_SKIN","",NA,"Unknown","Academic lab",NA,NA,"","","","CVCL_LC73","skin","","Skin Cancer","Merkel Cell Carcinoma",NA,"",NA,"","skin","merkel_cell_carcinoma","","",NA,NA,NA,NA,NA,NA
"1775","ACH-001187","SF8657","SF8657_SKIN","",NA,"Male","",NA,NA,"","","","CVCL_K085","skin","","Fibroblast","",63,"",NA,"","fibroblast","","","",NA,NA,NA,NA,NA,NA
"1776","ACH-001227","UPCISCC090","UPCISCC090_UPPER_AERODIGESTIVE_TRACT","UPCISCC090, UPCI:SCC090,  UPCI-SCC-090",1299052,"Male","DSMZ",NA,NA,"","","","","upper_aerodigestive_tract","Primary","Head and Neck Cancer","Squamous Cell Carcinoma, oral",44,"SIDM00399",864,"","upper_aerodigestive","upper_aerodigestive_squamous","oral","",NA,NA,NA,NA,NA,NA
"1777","ACH-001272","FUJI","FUJI_SOFT_TISSUE","",NA,"Female","Academic lab",NA,NA,"","","","CVCL_D880","soft_tissue","","Sarcoma","Synovial",NA,"",NA,"","soft_tissue","synovial_sarcoma","","",NA,NA,NA,NA,NA,NA
"1778","ACH-001357","MCF10A","MCF10A_BREAST","",NA,"Female","ATCC",NA,NA,"","","","CVCL_0598","breast","Primary","Engineered","",36,"",NA,"","engineered_breast","","","",NA,NA,NA,NA,NA,NA
"1779","ACH-001393","SUM190PT","SUM190PT_BREAST","",NA,"Female","Asterand",NA,NA,"","","","CVCL_3423","breast","Primary","Breast Cancer","Carcinoma",NA,"",NA,"","breast","breast_carcinoma","ERneg_HER2pos","basal_A",NA,NA,NA,NA,NA,NA
"1780","ACH-001397","SUM225CWN","SUM225CWN_BREAST","",NA,"Female","Asterand",NA,NA,"","","","CVCL_5593","breast","Metastasis","Breast Cancer","Adenocarcinoma",NA,"",NA,"","breast","breast_adenocarcinoma","ERneg_HER2pos","basal",NA,NA,NA,NA,NA,NA
"1781","ACH-001514","HCC1008","HCC1008_BREAST","",NA,"Female","ATCC",NA,NA,"","","","CVCL_1244","lymph_node","Metastasis","Breast Cancer","Breast Ductal Carcinoma",67,"",NA,"","breast","breast_ductal_carcinoma","ERpos_HER2pos","",NA,NA,NA,NA,NA,NA
"1782","ACH-001825","SW527","SW527_LARGE_INTESTINE","",NA,"Unknown","",NA,NA,"","","","","large_intestine","","Colon/Colorectal Cancer","Adenocarcinoma",NA,"",NA,"","colorectal","colorectal_adenocarcinoma","","",NA,NA,NA,NA,NA,NA
"1783","ACH-001827","184B5","184B5_BREAST","HMEC-184B5",NA,"Unknown","",NA,NA,"","","","CVCL_4688","breast","Primary","Non-Cancerous","",NA,"",NA,"","engineered","","","",NA,NA,NA,NA,NA,NA
"1784","ACH-002085","HSSYII","HSSYII_LUNG","",NA,"Unknown","RIKEN",NA,NA,"","","","CVCL_8719","lung","Metastasis","Sarcoma","Synovial",NA,"",NA,"","soft_tissue","synovial_sarcoma","","",NA,NA,NA,NA,NA,NA
"1785","ACH-002138","H513","H513_LUNG","",1240141,"Unknown","Sanger",NA,NA,"","","","CVCL_A570","lung","","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenosquamous Carcinoma",NA,"",2125,"","lung","NSCLC","NSCLC_adenosquamous","",NA,NA,NA,NA,NA,NA
"1786","ACH-002158","LU99A","LU99A_LUNG","",907796,"Male","JCRB",NA,NA,"","","","CVCL_1393","lung","","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",63,"SIDM01219",1660,"","lung","NSCLC","NSCLC_large_cell","",NA,NA,NA,NA,NA,NA
"1787","ACH-002172","NCIH322M","NCIH322M_LUNG","",905967,"Unknown","Sanger",NA,NA,"","","","CVCL_1557","lung","","Lung Cancer","Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",NA,"",34,"","lung","NSCLC","NSCLC_adenocarcinoma","",NA,NA,NA,NA,NA,NA
"1788","ACH-002219","COLO320HSR","COLO320HSR_LARGE_INTESTINE","",910569,"Female","ATCC",NA,NA,"","","","CVCL_0220","large_intestine","","Colon/Colorectal Cancer","Colon Adenocarcinoma",55,"SIDM00842",2128,"","colorectal","colorectal_adenocarcinoma","","",NA,NA,NA,NA,NA,NA
"1789","ACH-002319","184A1","184A1_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_3040","breast","","Breast Cancer","Unknown",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1790","ACH-002320","600MPE","600MPE_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_9875","pleural_effusion","Metastasis","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1791","ACH-002321","HBL100","HBL100_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_4362","-1","","Unknown","",NA,"",NA,"","unknown","","","",NA,NA,NA,NA,NA,NA
"1792","ACH-002322","HCC2185","HCC2185_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_3375","pleural_effusion","Metastasis","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1793","ACH-002323","HCC2688","HCC2688_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_3376","breast","","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1794","ACH-002324","HCC3153","HCC3153_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_3377","breast","","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1795","ACH-002325","LY2","LY2_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_9579","breast","Metastasis","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1796","ACH-002326","MACLS2","MACLS2_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_4571","pleural_effusion","Metastasis","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1797","ACH-002327","MCF12A","MCF12A_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_3744","breast","","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1798","ACH-002328","MX1","MX1_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_4774","breast","","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1799","ACH-002329","SKBR5","SKBR5_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_5217","breast","","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1800","ACH-002330","SKBR7","SKBR7_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_5218","breast","","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1801","ACH-002331","ZR75B","ZR75B_BREAST","",NA,"Unknown","",NA,NA,"","","","CVCL_5614","ascites","Metastasis","Breast Cancer","",NA,"",NA,"","breast","","","",NA,NA,NA,NA,NA,NA
"1802","ACH-002332","GISTT1","GISTT1_STOMACH","",NA,"Unknown","",NA,NA,"","","","","pleural_effusion","","Colon/Colorectal Cancer","",NA,"",NA,"","colorectal","","","",NA,NA,NA,NA,NA,NA
"1803","ACH-002333","HCC827GR","HCC827GR_LUNG","",NA,"Unknown","",NA,NA,"","","","","lung","","Lung Cancer","Unknown",NA,"",NA,"","lung","","","",NA,NA,NA,NA,NA,NA
"1804","ACH-002334","SS1A","SS1A_SOFT_TISSUE","",NA,"Unknown","",NA,NA,"","","","","soft_tissue","","Sarcoma","",NA,"",NA,"","soft_tissue","","","",NA,NA,NA,NA,NA,NA
"1805","ACH-002390","MC1010","MC1010_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","",NA,"Unknown","Sanger",NA,NA,"","","","CVCL_1396","haematopoietic_and_lymphoid_tissue","","Leukemia","Acute Myelogenous Leukemia (AML)",NA,"SIDM00009",NA,"","blood","AML","","",NA,NA,NA,NA,NA,NA
"1806","ACH-002391","UDSCC2","UDSCC2_UPPER_AERODIGESTIVE_TRACT","",NA,"Male","Sanger",NA,NA,"","","","CVCL_E325","upper_aerodigestive_tract","","Head and Neck Cancer","Squamous Cell Carcinoma, hypopharyngeal",58,"SIDM00025",NA,"","upper_aerodigestive","upper_aerodigestive_squamous","hypopharyngeal","",NA,NA,NA,NA,NA,NA
"1807","ACH-002392","SC1","SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Sci-1",NA,"Male","Sanger",NA,NA,"","","","CVCL_1888","ascites","","Lymphoma","B-cell, Non-Hodgkins, Follicular",67,"SIDM00030",NA,"","lymphocyte","non_hodgkin_lymphoma","b_cell_follicular","",NA,NA,NA,NA,NA,NA
